,index,x0,w,sigma,c,t,iata,latitude,longitude,country,state,region,hub
45,45,0.5936670593514439,0.7606888567319408,0.2266235182026942,0.6404057601331804,63.15561847417606,MSN,43.14194444,-89.33694444,US,WI,centre,no
46,46,0.6217314823349125,0.4687430269946855,0.2266235182026942,0.6404057601331804,63.15561847417606,MYR,33.67916667,-78.92972222,US,SC,east,no
47,47,0.6595433497931582,1.8629601180565796,0.2266235182026942,0.6404057601331804,63.15561847417606,ORD,41.97805556,-87.90611111,US,IL,east,yes
48,48,0.5319968072904742,0.07179944900833177,0.2266235182026942,0.6404057601331804,63.15561847417606,PGD,26.91916667,-81.99138889,US,FL,east,no
49,49,0.4888284789094148,1.6129329919153157,0.2266235182026942,0.6404057601331804,63.15561847417606,PHL,39.86805556,-75.24861111,US,PA,east,no
50,50,0.5664668078191094,0.29726977608042915,0.2266235182026942,0.6404057601331804,63.15561847417606,PIE,27.90722222,-82.68555556,US,FL,east,no
51,51,0.569638787061451,1.3675745524729621,0.2266235182026942,0.6404057601331804,63.15561847417606,PIT,40.49666667,-80.23583333,US,PA,east,no
52,52,0.4260341600153433,0.10523284318591263,0.2266235182026942,0.6404057601331804,63.15561847417606,PUB,38.29277778,-104.49611111,US,CO,west,no
53,53,0.7226748366273226,0.8308152807298353,0.2266235182026942,0.6404057601331804,63.15561847417606,RIC,37.50527778,-77.31972222,US,VA,east,no
54,54,0.7069837282432785,0.3455046565197387,0.2266235182026942,0.6404057601331804,63.15561847417606,ROA,37.32472222,-79.97638889,US,VA,east,no
55,55,0.3740121839605308,0.6199801871599327,0.2266235182026942,0.6404057601331804,63.15561847417606,RSW,26.53611111,-81.755,US,FL,east,no
56,56,0.6647362417454797,0.26996861072105655,0.2266235182026942,0.6404057601331804,63.15561847417606,SFB,28.775,-81.24027778,US,FL,east,no
57,57,0.6477853062403216,0.3265512326599818,0.2266235182026942,0.6404057601331804,63.15561847417606,SRQ,27.39388889,-82.55416667,US,FL,east,no
58,58,0.4001228021816698,1.2913781230322465,0.2266235182026942,0.6404057601331804,63.15561847417606,STL,38.74722222,-90.36444444,US,MO,centre,no
59,59,0.34689977135568856,1.086912930968762,0.2266235182026942,0.6404057601331804,63.15561847417606,TUL,36.19777778,-95.88972222,US,OK,centre,no
60,60,0.6995204919908455,0.8415382444749413,0.2266235182026942,0.6404057601331804,63.15561847417606,UTM,34.68083333,-90.34638889,US,MS,centre,no
61,61,0.6988185762613871,0.3318069352204944,0.2266235182026942,0.6404057601331804,63.15561847417606,VPS,30.48333333,-86.52527778,US,FL,east,no
62,62,0.4701129013020624,0.0656330801518014,0.2266235182026942,0.6404057601331804,63.15561847417606,ABI,32.40944444,-99.67972222,US,TX,centre,no
63,63,0.2788192578026029,0.7443875844357518,0.2266235182026942,0.6404057601331804,63.15561847417606,ELP,31.80666667,-106.37722222,US,TX,centre,no
64,64,0.3480002044218751,0.28685412057163,0.2266235182026942,0.6404057601331804,63.15561847417606,ENV,40.71861111,-114.03388889,US,UT,west,no
65,65,0.5633257388000303,0.033607804836415574,0.2266235182026942,0.6404057601331804,63.15561847417606,GGG,32.38666667,-94.71527778,US,TX,centre,no
66,66,0.26059880843579925,0.8942042122783772,0.2266235182026942,0.6404057601331804,63.15561847417606,IFP,35.16444444,-114.56527778,US,AZ,west,no
67,67,0.48608897267907347,0.05292187506045271,0.2266235182026942,0.6404057601331804,63.15561847417606,SJT,31.35972222,-100.49444444,US,TX,centre,no
68,68,0.23350829521030017,1.0870700017767112,0.2266235182026942,0.6404057601331804,63.15561847417606,SLC,40.78416667,-111.96694444,US,UT,west,no
69,69,0.3811580899284185,0.08054193438421643,0.2266235182026942,0.6404057601331804,63.15561847417606,SMO,34.01611111,-118.45083333,US,CA,west,no
70,70,0.24631489815518967,0.8236417460886987,0.2266235182026942,0.6404057601331804,63.15561847417606,ABQ,35.04166667,-106.60638889,US,NM,west,no
71,71,0.6308787118996281,0.9938743598809134,0.2266235182026942,0.6404057601331804,63.15561847417606,ALB,42.74583333,-73.80527778,US,NY,east,no
72,72,0.4733608996230716,0.011920203422543246,0.2266235182026942,0.6404057601331804,63.15561847417606,ALM,32.83972222,-105.99,US,NM,west,no
73,73,0.25685708131477186,0.36301396259106417,0.2266235182026942,0.6404057601331804,63.15561847417606,AMA,35.22722222,-101.72194444,US,TX,centre,no
74,74,0.282128736907412,1.2858378035664102,0.2266235182026942,0.6404057601331804,63.15561847417606,AUS,30.19444444,-97.67,US,TX,centre,no
75,75,0.6236379188692058,0.9925811827546833,0.2266235182026942,0.6404057601331804,63.15561847417606,BDL,41.93861111,-72.68333333,US,CT,east,no
76,76,0.25053996809718393,0.1458565325711052,0.2266235182026942,0.6404057601331804,63.15561847417606,BFL,35.43,-119.05222222,US,CA,west,no
77,77,0.2866442700835008,0.287239848909834,0.2266235182026942,0.6404057601331804,63.15561847417606,BIL,45.80694444,-108.54277778,US,MT,west,no
78,78,0.22208183084382252,0.6568030551560221,0.2266235182026942,0.6404057601331804,63.15561847417606,BOI,43.56527778,-116.225,US,ID,west,no
79,79,0.6082306569237329,1.0761901008494406,0.2266235182026942,0.6404057601331804,63.15561847417606,BOS,42.36361111,-71.00611111,US,MA,east,yes
80,80,0.48541310047575886,0.030214234195531504,0.2266235182026942,0.6404057601331804,63.15561847417606,BPT,29.95083333,-94.02,US,TX,centre,no
81,81,0.4901106287024312,1.032089940167528,0.2266235182026942,0.6404057601331804,63.15561847417606,BUF,42.94111111,-78.73638889,US,NY,east,no
82,82,0.20200351480960865,1.4091556784571495,0.2266235182026942,0.6404057601331804,63.15561847417606,BUR,34.2,-118.35777778,US,CA,west,yes
83,83,0.45791678571334976,1.2819199306769005,0.2266235182026942,0.6404057601331804,63.15561847417606,BWI,39.175,-76.67,US,MD,east,no
84,84,0.45736692735885026,1.360568876591225,0.2266235182026942,0.6404057601331804,63.15561847417606,CMH,39.99111111,-82.87833333,US,OH,east,no
85,85,0.48083993110244877,0.015340519604191713,0.2266235182026942,0.6404057601331804,63.15561847417606,CNM,32.33722222,-104.26277778,US,NM,west,no
86,86,0.35673096185536995,0.7006281236540849,0.2266235182026942,0.6404057601331804,63.15561847417606,COS,38.80888889,-104.70916667,US,CO,west,no
87,87,0.3897235852766118,0.22459597881383364,0.2266235182026942,0.6404057601331804,63.15561847417606,CRP,27.77,-97.50083333,US,TX,centre,no
88,88,0.640881293987281,1.0511597878745884,0.2266235182026942,0.6404057601331804,63.15561847417606,CVG,39.04777778,-84.66861111,US,KY,centre,no
89,89,0.4653241820292498,0.005648425622634702,0.2266235182026942,0.6404057601331804,63.15561847417606,CVN,34.42722222,-103.07888889,US,NM,west,no
90,90,0.4005131633123517,0.6460609323689306,0.2266235182026942,0.6404057601331804,63.15561847417606,DAL,32.84694444,-96.85333333,US,TX,centre,no
91,91,0.5520127965536343,1.139109860381483,0.2266235182026942,0.6404057601331804,63.15561847417606,DCA,38.85166667,-77.03694444,US,VA,east,yes
92,92,0.29999999999999993,2.1754261308171974,0.2266235182026942,0.6404057601331804,63.15561847417606,DEN,39.77444444,-104.87972222,US,CO,west,no
93,93,0.4740728518342089,0.3770773817987421,0.2266235182026942,0.6404057601331804,63.15561847417606,ECP,30.35777778,-85.79888889,US,FL,east,no
94,94,0.30072991125688864,0.17195163827399262,0.2266235182026942,0.6404057601331804,63.15561847417606,EUG,44.12083333,-123.2175,US,OR,west,no
95,95,0.4967698642816177,1.1970515095649819,0.2266235182026942,0.6404057601331804,63.15561847417606,EWR,40.69583333,-74.17166667,US,NJ,east,yes
96,96,0.3020761253715362,0.31708049415495887,0.2266235182026942,0.6404057601331804,63.15561847417606,FAT,36.77666667,-119.71722222,US,CA,west,no
97,97,0.2927407827050141,0.5988746177772704,0.2266235182026942,0.6404057601331804,63.15561847417606,GEG,47.62,-117.53277778,US,WA,west,no
98,98,0.3521045651484268,0.1460213761332649,0.2266235182026942,0.6404057601331804,63.15561847417606,GJT,39.11861111,-108.51388889,US,CO,west,no
99,99,0.5659165333760272,0.2043267380641837,0.2266235182026942,0.6404057601331804,63.15561847417606,GRK,31.06472222,-97.8275,US,TX,centre,no
100,100,0.3064435560435522,0.13588218269283267,0.2266235182026942,0.6404057601331804,63.15561847417606,GTF,47.48555556,-111.36694444,US,MT,west,no
101,101,0.48598584952548873,0.011809173887155803,0.2266235182026942,0.6404057601331804,63.15561847417606,HOB,32.68861111,-103.21694444,US,NM,west,no
102,102,0.44268750471516927,0.7490332016423378,0.2266235182026942,0.6404057601331804,63.15561847417606,HOU,29.645,-95.27861111,US,TX,centre,no
103,103,0.33134458193104405,0.3441675406681863,0.2266235182026942,0.6404057601331804,63.15561847417606,HRL,26.22805556,-97.65222222,US,TX,centre,no
104,104,0.49828453353430796,1.5264239623883489,0.2266235182026942,0.6404057601331804,63.15561847417606,IAH,29.98333333,-95.34,US,TX,centre,no
105,105,0.3325964177678938,0.11500333297414783,0.2266235182026942,0.6404057601331804,63.15561847417606,IDA,43.51611111,-112.06472222,US,ID,west,no
106,106,0.37243872044684473,0.3834607765291862,0.2266235182026942,0.6404057601331804,63.15561847417606,ISP,40.79666667,-73.10083333,US,NY,east,no
107,107,0.5164656846453031,0.023041362281067537,0.2266235182026942,0.6404057601331804,63.15561847417606,IYK,35.65666667,-117.82916667,US,CA,west,no
108,108,0.3745675702562311,0.10263241870704007,0.2266235182026942,0.6404057601331804,63.15561847417606,LAR,41.31361111,-105.67305556,US,WY,west,no
109,109,0.2139512243408035,1.3682663013414058,0.2266235182026942,0.6404057601331804,63.15561847417606,LAS,36.08,-115.15222222,US,NV,west,no
110,110,0.26170107931858894,1.2301872597231511,0.2266235182026942,0.6404057601331804,63.15561847417606,LAX,33.9425,-118.40805556,US,CA,west,yes
111,111,0.2607150823355325,0.4042687785525515,0.2266235182026942,0.6404057601331804,63.15561847417606,LBB,33.66222222,-101.82277778,US,TX,centre,no
112,112,0.33152075862904495,0.3024950004209829,0.2266235182026942,0.6404057601331804,63.15561847417606,LGB,33.8175,-118.15111111,US,CA,west,no
113,113,0.2983691878259736,0.3223834631430958,0.2266235182026942,0.6404057601331804,63.15561847417606,MAF,31.94083333,-102.20138889,US,TX,centre,no
114,114,0.49386163326868304,0.20242677653201827,0.2266235182026942,0.6404057601331804,63.15561847417606,MFE,26.17694444,-98.23972222,US,TX,centre,no
115,115,0.41417900143984027,0.6653186696735433,0.2266235182026942,0.6404057601331804,63.15561847417606,MHT,42.93833333,-71.43888889,US,NH,east,no
116,116,0.4013875149543303,0.14043034196035606,0.2266235182026942,0.6404057601331804,63.15561847417606,MOT,48.25944444,-101.28083333,US,ND,centre,no
117,117,0.25680734335745514,0.1390332112733511,0.2266235182026942,0.6404057601331804,63.15561847417606,MRY,36.58805556,-121.84805556,US,CA,west,no
118,118,0.45301800819302085,2.065840238575864,0.2266235182026942,0.6404057601331804,63.15561847417606,MSP,44.88611111,-93.21777778,US,MN,centre,yes
119,119,0.468235690986091,1.1674574913394302,0.2266235182026942,0.6404057601331804,63.15561847417606,MSY,29.99111111,-90.25138889,US,LA,centre,no
120,120,0.21941223908074228,0.7068157794262045,0.2266235182026942,0.6404057601331804,63.15561847417606,OAK,37.72138889,-122.22083333,US,CA,west,no
121,121,0.4146493750054224,1.6487506887580825,0.2266235182026942,0.6404057601331804,63.15561847417606,OKC,35.39222222,-97.60166667,US,OK,centre,no
122,122,0.5348136927227052,1.2224192954576774,0.2266235182026942,0.6404057601331804,63.15561847417606,OMA,41.30194444,-95.89333333,US,NE,centre,no
123,123,0.22789746385076834,0.6738364788035547,0.2266235182026942,0.6404057601331804,63.15561847417606,ONT,34.05611111,-117.60111111,US,CA,west,no
124,124,0.5599457239549135,0.9378696901670213,0.2266235182026942,0.6404057601331804,63.15561847417606,ORF,36.89583333,-76.20138889,US,VA,east,no
125,125,0.535263182686455,0.5808793735781793,0.2266235182026942,0.6404057601331804,63.15561847417606,PBI,26.68222222,-80.09416667,US,FL,east,no
126,126,0.30642466959701126,0.8567256530778061,0.2266235182026942,0.6404057601331804,63.15561847417606,PDX,45.58916667,-122.595,US,OR,west,no
127,127,0.26624455303010464,1.1230640391522433,0.2266235182026942,0.6404057601331804,63.15561847417606,PHX,33.43611111,-112.00944444,US,AZ,west,no
128,128,0.30285396376878104,0.22380163162728703,0.2266235182026942,0.6404057601331804,63.15561847417606,PSC,46.26388889,-119.11472222,US,WA,west,no
129,129,0.2778429009822775,0.3830395851743528,0.2266235182026942,0.6404057601331804,63.15561847417606,PSP,33.82666667,-116.505,US,CA,west,no
130,130,0.45526066935864296,0.8337563492054445,0.2266235182026942,0.6404057601331804,63.15561847417606,PVD,41.72833333,-71.42611111,US,RI,east,no
131,131,0.5497033058437724,1.3219940099830971,0.2266235182026942,0.6404057601331804,63.15561847417606,RDU,35.87527778,-78.78194444,US,NC,east,no
132,132,0.2483685536504407,0.8233806931421085,0.2266235182026942,0.6404057601331804,63.15561847417606,RNO,39.49777778,-119.7675,US,NV,west,no
133,133,0.3232368841738071,0.776045856958626,0.2266235182026942,0.6404057601331804,63.15561847417606,SAN,32.73277778,-117.18722222,US,CA,west,no
134,134,0.36994761085585315,1.1397831326355645,0.2266235182026942,0.6404057601331804,63.15561847417606,SAT,29.53333333,-98.46944444,US,TX,centre,no
135,135,0.3112781923335546,0.23442033669471118,0.2266235182026942,0.6404057601331804,63.15561847417606,SBA,34.42777778,-119.83944444,US,CA,west,no
136,136,0.4340494883957012,0.06256449931182732,0.2266235182026942,0.6404057601331804,63.15561847417606,SBP,35.23666667,-120.63916667,US,CA,west,no
137,137,0.5708844245828997,1.350014020803682,0.2266235182026942,0.6404057601331804,63.15561847417606,SDF,38.17972222,-85.73861111,US,KY,centre,no
138,138,0.19965934772819127,0.958509575156013,0.2266235182026942,0.6404057601331804,63.15561847417606,SEA,47.44722222,-122.30555556,US,WA,west,no
139,139,0.25124726650485923,0.9873437914262667,0.2266235182026942,0.6404057601331804,63.15561847417606,SFO,37.61888889,-122.375,US,CA,west,no
140,140,0.3036404555790967,0.7819377479714701,0.2266235182026942,0.6404057601331804,63.15561847417606,SJC,37.36277778,-121.94055556,US,CA,west,no
141,141,0.27159794192183123,0.7036268131141128,0.2266235182026942,0.6404057601331804,63.15561847417606,SMF,38.69555556,-121.58972222,US,CA,west,no
142,142,0.338009105287536,0.7016349934349222,0.2266235182026942,0.6404057601331804,63.15561847417606,SNA,33.67555556,-117.86694444,US,CA,west,no
143,143,0.5487763952154037,0.0055146216781696185,0.2266235182026942,0.6404057601331804,63.15561847417606,SVC,32.63194444,-108.15388889,US,NM,west,no
144,144,0.6823673675540902,0.49900583188755393,0.2266235182026942,0.6404057601331804,63.15561847417606,TLH,30.39972222,-84.35194444,US,FL,east,no
145,145,0.570957306441601,0.8779141839871518,0.2266235182026942,0.6404057601331804,63.15561847417606,TPA,27.97305556,-82.53527778,US,FL,east,no
146,146,0.2912589797111312,0.8019603866969663,0.2266235182026942,0.6404057601331804,63.15561847417606,TUS,32.11611111,-110.94055556,US,AZ,west,no
147,147,0.43243929420354676,0.015352965316248416,0.2266235182026942,0.6404057601331804,63.15561847417606,ABR,45.44972222,-98.42166667,US,SD,centre,no
148,148,0.47919698707307357,0.011921390138224148,0.2266235182026942,0.6404057601331804,63.15561847417606,ATY,44.90888889,-97.15416667,US,SD,centre,no
149,149,0.4580938502899973,0.015525062537578507,0.2266235182026942,0.6404057601331804,63.15561847417606,ABY,31.53222222,-84.19611111,US,GA,east,no
150,150,0.536547829327168,0.022124779906315232,0.2266235182026942,0.6404057601331804,63.15561847417606,GLH,33.48444444,-90.985,US,MS,centre,no
151,151,0.4247461327528303,0.026541589049141057,0.2266235182026942,0.6404057601331804,63.15561847417606,SDM,32.57222222,-116.97944444,US,CA,west,no
152,152,0.49390260915032125,0.09589818273445629,0.2266235182026942,0.6404057601331804,63.15561847417606,ACK,41.25666667,-70.05972222,US,MA,east,no
153,153,0.5088613642796229,0.00562382815196442,0.2266235182026942,0.6404057601331804,63.15561847417606,BDR,41.16416667,-73.12444444,US,CT,east,no
154,154,0.462068822164551,0.005445725389102445,0.2266235182026942,0.6404057601331804,63.15561847417606,CT1,41.69027778,-72.86472222,US,CT,east,no
155,155,0.4248487947814394,0.015259196424982923,0.2266235182026942,0.6404057601331804,63.15561847417606,EWB,41.67694444,-70.95916667,US,MA,east,no
156,156,0.5525833950798591,0.13411843641219973,0.2266235182026942,0.6404057601331804,63.15561847417606,FRG,40.72944444,-73.415,US,NY,east,no
157,157,0.5426710969945969,0.015163019335411315,0.2266235182026942,0.6404057601331804,63.15561847417606,HFD,41.73333333,-72.65,US,CT,east,no
158,158,0.5461452700207945,0.06339493123898839,0.2266235182026942,0.6404057601331804,63.15561847417606,HTO,40.95944444,-72.25166667,US,NY,east,no
159,159,0.546285164508918,0.04161283864817555,0.2266235182026942,0.6404057601331804,63.15561847417606,HVN,41.26527778,-72.88833333,US,CT,east,no
160,160,0.5201902480522502,0.045206798654551336,0.2266235182026942,0.6404057601331804,63.15561847417606,HYA,41.66583333,-70.28055556,US,MA,east,no
161,161,0.537338463068455,0.0557069351193362,0.2266235182026942,0.6404057601331804,63.15561847417606,MMU,40.79916667,-74.41583333,US,NJ,east,no
162,162,0.5673769793238025,0.0609505470520394,0.2266235182026942,0.6404057601331804,63.15561847417606,MVY,41.39277778,-70.61666667,US,MA,east,no
163,163,0.5718356776704857,0.015317700851756261,0.2266235182026942,0.6404057601331804,63.15561847417606,OWD,42.19194444,-71.17722222,US,MA,east,no
164,164,0.6431560851810103,0.08408381794774322,0.2266235182026942,0.6404057601331804,63.15561847417606,OXC,41.47861111,-73.13527778,US,CT,east,no
165,165,0.49312023413857514,0.38424866002871294,0.2266235182026942,0.6404057601331804,63.15561847417606,TEB,40.84972222,-74.06222222,US,NJ,east,no
166,166,0.5084560452394848,0.018624438143013344,0.2266235182026942,0.6404057601331804,63.15561847417606,ZXU,41.59722222,-71.41222222,US,RI,east,no
167,167,0.4725527939405054,0.09958815279175164,0.2266235182026942,0.6404057601331804,63.15561847417606,ACT,31.61138889,-97.22861111,US,TX,centre,no
168,168,0.5066558654593699,0.09180207016536365,0.2266235182026942,0.6404057601331804,63.15561847417606,COU,38.81361111,-92.21916667,US,MO,centre,no
169,169,0.3677404388939573,0.09916625645649808,0.2266235182026942,0.6404057601331804,63.15561847417606,FOE,38.9525,-95.6625,US,KS,centre,no
170,170,0.6922642186222494,0.3621894991786752,0.2266235182026942,0.6404057601331804,63.15561847417606,LAN,42.77916667,-84.58833333,US,MI,east,no
171,171,0.4986121545052531,0.0669698247319223,0.2266235182026942,0.6404057601331804,63.15561847417606,MHK,39.14222222,-96.66888889,US,KS,centre,no
172,172,0.5006807732834265,0.07742585484731777,0.2266235182026942,0.6404057601331804,63.15561847417606,SWO,36.15888889,-97.08555556,US,OK,centre,no
173,173,0.5122499837849421,0.07332983288844083,0.2266235182026942,0.6404057601331804,63.15561847417606,TUP,34.25888889,-88.76722222,US,MS,centre,no
174,174,0.7324130769734952,0.9229723193685492,0.2266235182026942,0.6404057601331804,63.15561847417606,TYS,35.81222222,-83.9925,US,TN,east,no
175,175,0.3715304224633737,0.04908640122557078,0.2266235182026942,0.6404057601331804,63.15561847417606,ACV,40.97916667,-124.1075,US,CA,west,no
176,176,0.331492916919953,0.08967878654477363,0.2266235182026942,0.6404057601331804,63.15561847417606,BLI,48.79444444,-122.53472222,US,WA,west,no
177,177,0.5779416814572126,0.02292467257223157,0.2266235182026942,0.6404057601331804,63.15561847417606,CEC,41.78,-124.23583333,US,CA,west,no
178,178,0.3933513104771574,0.05785505001579344,0.2266235182026942,0.6404057601331804,63.15561847417606,RDD,40.50833333,-122.29222222,US,CA,west,no
179,179,0.7221093261553101,0.4501138027773495,0.2266235182026942,0.6404057601331804,63.15561847417606,ACY,39.45611111,-74.57805556,US,NJ,east,no
180,180,0.6305175309408574,0.24294591154024434,0.2266235182026942,0.6404057601331804,63.15561847417606,AGS,33.36916667,-81.96444444,US,GA,east,no
181,181,0.7395534509115405,0.49786463064753905,0.2266235182026942,0.6404057601331804,63.15561847417606,CAE,33.93638889,-81.11583333,US,SC,east,no
182,182,0.7179776765557633,0.5365517748283584,0.2266235182026942,0.6404057601331804,63.15561847417606,CAK,40.91388889,-81.44166667,US,OH,east,no
183,183,0.4712150952823903,0.026019301390597823,0.2266235182026942,0.6404057601331804,63.15561847417606,CEF,42.19777778,-72.53055556,US,MA,east,no
184,184,0.6823587330465473,0.20398145024593808,0.2266235182026942,0.6404057601331804,63.15561847417606,CRW,38.37277778,-81.59305556,US,WV,east,no
185,185,0.6363638764335914,0.16869055122696167,0.2266235182026942,0.6404057601331804,63.15561847417606,CWA,44.78222222,-89.65916667,US,WI,centre,no
186,186,0.7075267499765356,0.33651403836956334,0.2266235182026942,0.6404057601331804,63.15561847417606,DAB,29.1825,-81.05277778,US,FL,east,no
187,187,0.6389332299947099,0.2238694431542658,0.2266235182026942,0.6404057601331804,63.15561847417606,FAY,34.99138889,-78.88027778,US,NC,east,no
