,index,x0,w,sigma,c,t,iata,latitude,longitude,country,state,region
20,20,0.8579588100210043,0.9655694696366982,0.3423673075043759,0.861499919552094,81.90143604460215,DSM,41.53388889,-93.65666667,US,IA,centre
21,21,0.5491974671206018,1.7355822971607555,0.3423673075043759,0.861499919552094,81.90143604460215,DTW,42.21666667,-83.34444444,US,MI,east
22,22,0.11268007234391222,0.16318752081143442,0.3423673075043759,0.861499919552094,81.90143604460215,ERI,42.08,-80.17861111,US,PA,east
23,23,0.27220985098938555,0.9677167974712483,0.3423673075043759,0.861499919552094,81.90143604460215,FLL,26.07416667,-80.15166667,US,FL,east
24,24,0.7312582942403971,0.41409067625210194,0.3423673075043759,0.861499919552094,81.90143604460215,FNT,42.96666667,-83.74166667,US,MI,east
25,25,0.09693714693662484,0.4949502917180669,0.3423673075043759,0.861499919552094,81.90143604460215,GPT,30.40611111,-89.07027778,US,MS,centre
26,26,0.4261206756494197,0.522152311697242,0.3423673075043759,0.861499919552094,81.90143604460215,GRB,44.48805556,-88.13055556,US,WI,centre
27,27,0.6350755097175544,0.5646638766276991,0.3423673075043759,0.861499919552094,81.90143604460215,GSP,34.89888889,-82.21388889,US,SC,east
28,28,0.588088712617505,0.6131349845670984,0.3423673075043759,0.861499919552094,81.90143604460215,HSV,34.64277778,-86.77555556,US,AL,centre
29,29,0.8270389908442966,1.469273917977151,0.3423673075043759,0.861499919552094,81.90143604460215,IAD,38.94166667,-77.4575,US,VA,east
30,30,0.8821788248383141,0.8387232483033435,0.3423673075043759,0.861499919552094,81.90143604460215,ICT,37.65,-97.43277778,US,KS,centre
31,31,0.41230521223380867,0.3688568088901172,0.3423673075043759,0.861499919552094,81.90143604460215,ILM,34.26694444,-77.90388889,US,NC,east
32,32,0.7723257749753143,1.2280354480842246,0.3423673075043759,0.861499919552094,81.90143604460215,IND,39.72888889,-86.28166667,US,IN,east
33,33,0.28989403327414154,0.743260427254371,0.3423673075043759,0.861499919552094,81.90143604460215,JAX,30.48472222,-81.68777778,US,FL,east
34,34,0.298436132773092,0.6822650751848829,0.3423673075043759,0.861499919552094,81.90143604460215,JFK,40.63861111,-73.77694444,US,NY,east
35,35,0.11929881912588014,0.028696505547906877,0.3423673075043759,0.861499919552094,81.90143604460215,LBE,40.27638889,-79.40277778,US,PA,east
36,36,0.8398796425534591,0.6639268959073166,0.3423673075043759,0.861499919552094,81.90143604460215,LEX,38.03972222,-84.60222222,US,KY,centre
37,37,0.07487677833563079,1.1830571614139074,0.3423673075043759,0.861499919552094,81.90143604460215,LGA,40.77944444,-73.87583333,US,NY,east
38,38,0.25249615599203645,0.9985034891367206,0.3423673075043759,0.861499919552094,81.90143604460215,LIT,34.72916667,-92.23444444,US,AR,centre
39,39,0.800789589519241,1.3235650749900811,0.3423673075043759,0.861499919552094,81.90143604460215,MCI,39.2975,-94.71388889,US,MO,centre
40,40,0.27467130930795103,1.1372826643267095,0.3423673075043759,0.861499919552094,81.90143604460215,MCO,28.43166667,-81.32472222,US,FL,east
41,41,0.40304293606088853,1.121995561729817,0.3423673075043759,0.861499919552094,81.90143604460215,MDW,41.785,-87.75194444,US,IL,east
42,42,0.5389436435095709,1.3030007966390686,0.3423673075043759,0.861499919552094,81.90143604460215,MEM,35.04972222,-89.97861111,US,TN,east
43,43,0.205921627798632,1.4710594227826241,0.3423673075043759,0.861499919552094,81.90143604460215,MKE,42.95027778,-87.89722222,US,WI,centre
44,44,0.8057364717500282,0.4903292030293179,0.3423673075043759,0.861499919552094,81.90143604460215,MLI,41.44888889,-90.505,US,IL,east
45,45,0.28765719582567917,0.7859685783936037,0.3423673075043759,0.861499919552094,81.90143604460215,MSN,43.14194444,-89.33694444,US,WI,centre
46,46,0.2838556189903614,0.46621288247118997,0.3423673075043759,0.861499919552094,81.90143604460215,MYR,33.67916667,-78.92972222,US,SC,east
47,47,0.2242455722514016,1.8452453232936623,0.3423673075043759,0.861499919552094,81.90143604460215,ORD,41.97805556,-87.90611111,US,IL,east
48,48,0.5629932598469716,0.07243044178672067,0.3423673075043759,0.861499919552094,81.90143604460215,PGD,26.91916667,-81.99138889,US,FL,east
49,49,0.18084186046088768,1.5322559776222153,0.3423673075043759,0.861499919552094,81.90143604460215,PHL,39.86805556,-75.24861111,US,PA,east
50,50,0.7589453431286187,0.28867563901402726,0.3423673075043759,0.861499919552094,81.90143604460215,PIE,27.90722222,-82.68555556,US,FL,east
51,51,0.09402612089312394,1.2894078895202832,0.3423673075043759,0.861499919552094,81.90143604460215,PIT,40.49666667,-80.23583333,US,PA,east
52,52,0.4792213220190867,0.1001834099623429,0.3423673075043759,0.861499919552094,81.90143604460215,PUB,38.29277778,-104.49611111,US,CO,west
53,53,0.730402140987745,0.8172824886940799,0.3423673075043759,0.861499919552094,81.90143604460215,RIC,37.50527778,-77.31972222,US,VA,east
54,54,0.36315639941851896,0.31727416914633166,0.3423673075043759,0.861499919552094,81.90143604460215,ROA,37.32472222,-79.97638889,US,VA,east
55,55,0.3087277536661416,0.5943100464827132,0.3423673075043759,0.861499919552094,81.90143604460215,RSW,26.53611111,-81.755,US,FL,east
56,56,0.8049305529907984,0.26104784328198544,0.3423673075043759,0.861499919552094,81.90143604460215,SFB,28.775,-81.24027778,US,FL,east
57,57,0.4163483323840357,0.3180506205618876,0.3423673075043759,0.861499919552094,81.90143604460215,SRQ,27.39388889,-82.55416667,US,FL,east
58,58,0.2496603316317491,1.2266095962635286,0.3423673075043759,0.861499919552094,81.90143604460215,STL,38.74722222,-90.36444444,US,MO,centre
59,59,0.5553854930088895,1.0623845605437836,0.3423673075043759,0.861499919552094,81.90143604460215,TUL,36.19777778,-95.88972222,US,OK,centre
60,60,0.7202472867799742,0.8208661039730365,0.3423673075043759,0.861499919552094,81.90143604460215,UTM,34.68083333,-90.34638889,US,MS,centre
61,61,0.8444769867040343,0.33169267830230453,0.3423673075043759,0.861499919552094,81.90143604460215,VPS,30.48333333,-86.52527778,US,FL,east
62,62,0.1810869044444392,0.06837826780955625,0.3423673075043759,0.861499919552094,81.90143604460215,ABI,32.40944444,-99.67972222,US,TX,centre
63,63,0.5498930673564915,0.7067409817176664,0.3423673075043759,0.861499919552094,81.90143604460215,ELP,31.80666667,-106.37722222,US,TX,centre
64,64,0.851139596207148,0.2796178682224537,0.3423673075043759,0.861499919552094,81.90143604460215,ENV,40.71861111,-114.03388889,US,UT,west
65,65,0.3857642716180276,0.0403642418612393,0.3423673075043759,0.861499919552094,81.90143604460215,GGG,32.38666667,-94.71527778,US,TX,centre
66,66,0.6006902435980273,0.9372080193486867,0.3423673075043759,0.861499919552094,81.90143604460215,IFP,35.16444444,-114.56527778,US,AZ,west
67,67,0.42842641137578735,0.04714800006352138,0.3423673075043759,0.861499919552094,81.90143604460215,SJT,31.35972222,-100.49444444,US,TX,centre
68,68,0.37068570660323763,1.0564297402630562,0.3423673075043759,0.861499919552094,81.90143604460215,SLC,40.78416667,-111.96694444,US,UT,west
69,69,0.8016664026121106,0.08913021063348364,0.3423673075043759,0.861499919552094,81.90143604460215,SMO,34.01611111,-118.45083333,US,CA,west
70,70,0.26969242807736493,0.7825246731908755,0.3423673075043759,0.861499919552094,81.90143604460215,ABQ,35.04166667,-106.60638889,US,NM,west
71,71,0.7469206235817818,0.9475331417747046,0.3423673075043759,0.861499919552094,81.90143604460215,ALB,42.74583333,-73.80527778,US,NY,east
72,72,0.1144815019769223,0.019962006217769106,0.3423673075043759,0.861499919552094,81.90143604460215,ALM,32.83972222,-105.99,US,NM,west
73,73,0.4163571881512539,0.37401043501011394,0.3423673075043759,0.861499919552094,81.90143604460215,AMA,35.22722222,-101.72194444,US,TX,centre
74,74,0.14574308943235986,1.2486028148626411,0.3423673075043759,0.861499919552094,81.90143604460215,AUS,30.19444444,-97.67,US,TX,centre
75,75,0.49200150888723476,0.9669961576831574,0.3423673075043759,0.861499919552094,81.90143604460215,BDL,41.93861111,-72.68333333,US,CT,east
76,76,0.10021068753970289,0.14061861408990592,0.3423673075043759,0.861499919552094,81.90143604460215,BFL,35.43,-119.05222222,US,CA,west
77,77,0.3410510004435563,0.2860130962043106,0.3423673075043759,0.861499919552094,81.90143604460215,BIL,45.80694444,-108.54277778,US,MT,west
78,78,0.2769182141570784,0.6467902810464797,0.3423673075043759,0.861499919552094,81.90143604460215,BOI,43.56527778,-116.225,US,ID,west
79,79,0.5410652818477683,0.9986121138790767,0.3423673075043759,0.861499919552094,81.90143604460215,BOS,42.36361111,-71.00611111,US,MA,east
80,80,0.22337462269044817,0.03216058302529476,0.3423673075043759,0.861499919552094,81.90143604460215,BPT,29.95083333,-94.02,US,TX,centre
81,81,0.2591174537581782,0.9797334514023173,0.3423673075043759,0.861499919552094,81.90143604460215,BUF,42.94111111,-78.73638889,US,NY,east
82,82,0.11058742006601191,1.2862986152369764,0.3423673075043759,0.861499919552094,81.90143604460215,BUR,34.2,-118.35777778,US,CA,west
83,83,0.8409005984487576,1.1667327104844505,0.3423673075043759,0.861499919552094,81.90143604460215,BWI,39.175,-76.67,US,MD,east
84,84,0.43636655994978435,1.2954733291936078,0.3423673075043759,0.861499919552094,81.90143604460215,CMH,39.99111111,-82.87833333,US,OH,east
85,85,0.9195776185446545,0.015252191347275616,0.3423673075043759,0.861499919552094,81.90143604460215,CNM,32.33722222,-104.26277778,US,NM,west
86,86,0.18088086860849664,0.6845125615752392,0.3423673075043759,0.861499919552094,81.90143604460215,COS,38.80888889,-104.70916667,US,CO,west
87,87,0.2456750532677626,0.2191315700377711,0.3423673075043759,0.861499919552094,81.90143604460215,CRP,27.77,-97.50083333,US,TX,centre
88,88,0.8725850692823205,1.0152637081280727,0.3423673075043759,0.861499919552094,81.90143604460215,CVG,39.04777778,-84.66861111,US,KY,centre
89,89,0.34483978060560455,0.0026620187381336804,0.3423673075043759,0.861499919552094,81.90143604460215,CVN,34.42722222,-103.07888889,US,NM,west
90,90,0.6016593979443714,0.6367632651201022,0.3423673075043759,0.861499919552094,81.90143604460215,DAL,32.84694444,-96.85333333,US,TX,centre
91,91,0.7766079694184762,1.1016832502964455,0.3423673075043759,0.861499919552094,81.90143604460215,DCA,38.85166667,-77.03694444,US,VA,east
92,92,0.5,2.0339346450881104,0.3423673075043759,0.861499919552094,81.90143604460215,DEN,39.77444444,-104.87972222,US,CO,west
93,93,0.653946420684496,0.38358041330697795,0.3423673075043759,0.861499919552094,81.90143604460215,ECP,30.35777778,-85.79888889,US,FL,east
94,94,0.6334633084789634,0.18547246886486055,0.3423673075043759,0.861499919552094,81.90143604460215,EUG,44.12083333,-123.2175,US,OR,west
95,95,0.3415025871352305,1.1957803859323102,0.3423673075043759,0.861499919552094,81.90143604460215,EWR,40.69583333,-74.17166667,US,NJ,east
96,96,0.49381954123287286,0.31253394704928567,0.3423673075043759,0.861499919552094,81.90143604460215,FAT,36.77666667,-119.71722222,US,CA,west
97,97,0.21196762575560574,0.5532826401235562,0.3423673075043759,0.861499919552094,81.90143604460215,GEG,47.62,-117.53277778,US,WA,west
98,98,0.13250090529274325,0.14767586306261443,0.3423673075043759,0.861499919552094,81.90143604460215,GJT,39.11861111,-108.51388889,US,CO,west
99,99,0.6204141805093788,0.21734794174721644,0.3423673075043759,0.861499919552094,81.90143604460215,GRK,31.06472222,-97.8275,US,TX,centre
100,100,0.17282773232937618,0.13111617080351617,0.3423673075043759,0.861499919552094,81.90143604460215,GTF,47.48555556,-111.36694444,US,MT,west
101,101,0.8055081238245293,0.014330156500412292,0.3423673075043759,0.861499919552094,81.90143604460215,HOB,32.68861111,-103.21694444,US,NM,west
102,102,0.3257359583464382,0.7291155867406377,0.3423673075043759,0.861499919552094,81.90143604460215,HOU,29.645,-95.27861111,US,TX,centre
103,103,0.2026730095406628,0.36988406205339575,0.3423673075043759,0.861499919552094,81.90143604460215,HRL,26.22805556,-97.65222222,US,TX,centre
104,104,0.8562492284819118,1.4196762428105596,0.3423673075043759,0.861499919552094,81.90143604460215,IAH,29.98333333,-95.34,US,TX,centre
105,105,0.32616866107055115,0.12223037885293676,0.3423673075043759,0.861499919552094,81.90143604460215,IDA,43.51611111,-112.06472222,US,ID,west
106,106,0.36143361122213247,0.3439309424452841,0.3423673075043759,0.861499919552094,81.90143604460215,ISP,40.79666667,-73.10083333,US,NY,east
107,107,0.6377344184121039,0.027487818376576142,0.3423673075043759,0.861499919552094,81.90143604460215,IYK,35.65666667,-117.82916667,US,CA,west
108,108,0.24508739529275786,0.10488550272009683,0.3423673075043759,0.861499919552094,81.90143604460215,LAR,41.31361111,-105.67305556,US,WY,west
109,109,0.6127956637675412,1.311759832468752,0.3423673075043759,0.861499919552094,81.90143604460215,LAS,36.08,-115.15222222,US,NV,west
110,110,0.8992692863690164,1.158804029648866,0.3423673075043759,0.861499919552094,81.90143604460215,LAX,33.9425,-118.40805556,US,CA,west
111,111,0.2785527895332679,0.3800866857317132,0.3423673075043759,0.861499919552094,81.90143604460215,LBB,33.66222222,-101.82277778,US,TX,centre
112,112,0.2236957869335527,0.3024333769882893,0.3423673075043759,0.861499919552094,81.90143604460215,LGB,33.8175,-118.15111111,US,CA,west
113,113,0.42064926937019276,0.29774561903101704,0.3423673075043759,0.861499919552094,81.90143604460215,MAF,31.94083333,-102.20138889,US,TX,centre
114,114,0.17707363935494924,0.21177717541972385,0.3423673075043759,0.861499919552094,81.90143604460215,MFE,26.17694444,-98.23972222,US,TX,centre
115,115,0.5892119273156768,0.6410943065597587,0.3423673075043759,0.861499919552094,81.90143604460215,MHT,42.93833333,-71.43888889,US,NH,east
116,116,0.4227805561492538,0.13880627630575787,0.3423673075043759,0.861499919552094,81.90143604460215,MOT,48.25944444,-101.28083333,US,ND,centre
117,117,0.4169304031022793,0.1484386488452218,0.3423673075043759,0.861499919552094,81.90143604460215,MRY,36.58805556,-121.84805556,US,CA,west
118,118,0.9043839460112437,1.987894089076428,0.3423673075043759,0.861499919552094,81.90143604460215,MSP,44.88611111,-93.21777778,US,MN,centre
119,119,0.5894836072541846,1.1392992505812474,0.3423673075043759,0.861499919552094,81.90143604460215,MSY,29.99111111,-90.25138889,US,LA,centre
120,120,0.13421116906749106,0.697885944098229,0.3423673075043759,0.861499919552094,81.90143604460215,OAK,37.72138889,-122.22083333,US,CA,west
121,121,0.3432336284555002,1.5836145001001918,0.3423673075043759,0.861499919552094,81.90143604460215,OKC,35.39222222,-97.60166667,US,OK,centre
122,122,0.09461567340717149,1.2583551388250847,0.3423673075043759,0.861499919552094,81.90143604460215,OMA,41.30194444,-95.89333333,US,NE,centre
123,123,0.19931088586487128,0.6795757499521778,0.3423673075043759,0.861499919552094,81.90143604460215,ONT,34.05611111,-117.60111111,US,CA,west
124,124,0.7477094645274067,0.8908777157360643,0.3423673075043759,0.861499919552094,81.90143604460215,ORF,36.89583333,-76.20138889,US,VA,east
125,125,0.7795241005984317,0.572008293339179,0.3423673075043759,0.861499919552094,81.90143604460215,PBI,26.68222222,-80.09416667,US,FL,east
126,126,0.7709238833792584,0.8586731127733632,0.3423673075043759,0.861499919552094,81.90143604460215,PDX,45.58916667,-122.595,US,OR,west
127,127,0.242645083026536,1.0465370709733903,0.3423673075043759,0.861499919552094,81.90143604460215,PHX,33.43611111,-112.00944444,US,AZ,west
128,128,0.17469767663129399,0.1940679424330326,0.3423673075043759,0.861499919552094,81.90143604460215,PSC,46.26388889,-119.11472222,US,WA,west
129,129,0.1483216586560869,0.41859405828908514,0.3423673075043759,0.861499919552094,81.90143604460215,PSP,33.82666667,-116.505,US,CA,west
130,130,0.29751239247085515,0.8500838813539997,0.3423673075043759,0.861499919552094,81.90143604460215,PVD,41.72833333,-71.42611111,US,RI,east
131,131,0.6712119634452869,1.3408525455548517,0.3423673075043759,0.861499919552094,81.90143604460215,RDU,35.87527778,-78.78194444,US,NC,east
132,132,0.042272977305437685,0.8266250088678258,0.3423673075043759,0.861499919552094,81.90143604460215,RNO,39.49777778,-119.7675,US,NV,west
133,133,0.1245731699144752,0.7745123451645508,0.3423673075043759,0.861499919552094,81.90143604460215,SAN,32.73277778,-117.18722222,US,CA,west
134,134,0.697507060251256,1.0936371246098817,0.3423673075043759,0.861499919552094,81.90143604460215,SAT,29.53333333,-98.46944444,US,TX,centre
135,135,0.19057569651852765,0.21768266370079384,0.3423673075043759,0.861499919552094,81.90143604460215,SBA,34.42777778,-119.83944444,US,CA,west
136,136,0.4273803837137164,0.06342226985501867,0.3423673075043759,0.861499919552094,81.90143604460215,SBP,35.23666667,-120.63916667,US,CA,west
137,137,0.8344344819232852,1.264159868733695,0.3423673075043759,0.861499919552094,81.90143604460215,SDF,38.17972222,-85.73861111,US,KY,centre
138,138,0.02316662748511623,0.8795930197275388,0.3423673075043759,0.861499919552094,81.90143604460215,SEA,47.44722222,-122.30555556,US,WA,west
139,139,0.3724696069870371,0.912781053805707,0.3423673075043759,0.861499919552094,81.90143604460215,SFO,37.61888889,-122.375,US,CA,west
140,140,0.37146994511304926,0.743828615881871,0.3423673075043759,0.861499919552094,81.90143604460215,SJC,37.36277778,-121.94055556,US,CA,west
141,141,0.17414343369921642,0.7141833750813815,0.3423673075043759,0.861499919552094,81.90143604460215,SMF,38.69555556,-121.58972222,US,CA,west
142,142,0.38703800580314535,0.6451142682377777,0.3423673075043759,0.861499919552094,81.90143604460215,SNA,33.67555556,-117.86694444,US,CA,west
143,143,0.5332661546743094,0.013737064221185721,0.3423673075043759,0.861499919552094,81.90143604460215,SVC,32.63194444,-108.15388889,US,NM,west
144,144,0.3672068424946423,0.5043528441508596,0.3423673075043759,0.861499919552094,81.90143604460215,TLH,30.39972222,-84.35194444,US,FL,east
145,145,0.3379273374292159,0.8395337315174728,0.3423673075043759,0.861499919552094,81.90143604460215,TPA,27.97305556,-82.53527778,US,FL,east
146,146,0.3868506149587705,0.7816063567087619,0.3423673075043759,0.861499919552094,81.90143604460215,TUS,32.11611111,-110.94055556,US,AZ,west
147,147,0.5633612705810818,0.014149761008339262,0.3423673075043759,0.861499919552094,81.90143604460215,ABR,45.44972222,-98.42166667,US,SD,centre
148,148,0.8011047335312274,0.017266484802969512,0.3423673075043759,0.861499919552094,81.90143604460215,ATY,44.90888889,-97.15416667,US,SD,centre
149,149,0.7367971332769001,0.008378971215836143,0.3423673075043759,0.861499919552094,81.90143604460215,ABY,31.53222222,-84.19611111,US,GA,east
150,150,0.4979040941145258,0.001505565748374101,0.3423673075043759,0.861499919552094,81.90143604460215,GLH,33.48444444,-90.985,US,MS,centre
151,151,0.7975079892118555,0.03208760273700975,0.3423673075043759,0.861499919552094,81.90143604460215,SDM,32.57222222,-116.97944444,US,CA,west
152,152,0.6294248287538953,0.10530683320485182,0.3423673075043759,0.861499919552094,81.90143604460215,ACK,41.25666667,-70.05972222,US,MA,east
153,153,0.1164964793550269,2.995287171422584e-08,0.3423673075043759,0.861499919552094,81.90143604460215,BDR,41.16416667,-73.12444444,US,CT,east
154,154,0.6713894880653891,0.0007486169686002822,0.3423673075043759,0.861499919552094,81.90143604460215,CT1,41.69027778,-72.86472222,US,CT,east
155,155,0.45824171045426143,0.020061881955168732,0.3423673075043759,0.861499919552094,81.90143604460215,EWB,41.67694444,-70.95916667,US,MA,east
156,156,0.7224614165703367,0.11971362465921434,0.3423673075043759,0.861499919552094,81.90143604460215,FRG,40.72944444,-73.415,US,NY,east
157,157,0.577846867638411,0.006942877735140895,0.3423673075043759,0.861499919552094,81.90143604460215,HFD,41.73333333,-72.65,US,CT,east
158,158,0.259593429646151,0.07320033376738733,0.3423673075043759,0.861499919552094,81.90143604460215,HTO,40.95944444,-72.25166667,US,NY,east
159,159,0.6228390088067575,0.04461636867797658,0.3423673075043759,0.861499919552094,81.90143604460215,HVN,41.26527778,-72.88833333,US,CT,east
160,160,0.8634267763881897,0.04239738353830333,0.3423673075043759,0.861499919552094,81.90143604460215,HYA,41.66583333,-70.28055556,US,MA,east
161,161,0.503316437090396,0.05996804959213033,0.3423673075043759,0.861499919552094,81.90143604460215,MMU,40.79916667,-74.41583333,US,NJ,east
162,162,0.8600254069941575,0.061771396777652525,0.3423673075043759,0.861499919552094,81.90143604460215,MVY,41.39277778,-70.61666667,US,MA,east
163,163,0.3685882654625765,0.023599808121149493,0.3423673075043759,0.861499919552094,81.90143604460215,OWD,42.19194444,-71.17722222,US,MA,east
164,164,0.1464410907179679,0.08000331477997878,0.3423673075043759,0.861499919552094,81.90143604460215,OXC,41.47861111,-73.13527778,US,CT,east
165,165,0.09108345936127411,0.37522896542777,0.3423673075043759,0.861499919552094,81.90143604460215,TEB,40.84972222,-74.06222222,US,NJ,east
166,166,0.6686309185733094,0.023804170252564125,0.3423673075043759,0.861499919552094,81.90143604460215,ZXU,41.59722222,-71.41222222,US,RI,east
167,167,0.2804459261429768,0.11129100854476301,0.3423673075043759,0.861499919552094,81.90143604460215,ACT,31.61138889,-97.22861111,US,TX,centre
168,168,0.6034741571871385,0.09120555648989451,0.3423673075043759,0.861499919552094,81.90143604460215,COU,38.81361111,-92.21916667,US,MO,centre
169,169,0.29659268268771577,0.11387702893196835,0.3423673075043759,0.861499919552094,81.90143604460215,FOE,38.9525,-95.6625,US,KS,centre
170,170,0.6982691521777071,0.37792698980780104,0.3423673075043759,0.861499919552094,81.90143604460215,LAN,42.77916667,-84.58833333,US,MI,east
171,171,0.3390767526963825,0.06164492318741096,0.3423673075043759,0.861499919552094,81.90143604460215,MHK,39.14222222,-96.66888889,US,KS,centre
172,172,0.14527974307797303,0.056892851798873476,0.3423673075043759,0.861499919552094,81.90143604460215,SWO,36.15888889,-97.08555556,US,OK,centre
173,173,0.9124291681672284,0.07295254242305746,0.3423673075043759,0.861499919552094,81.90143604460215,TUP,34.25888889,-88.76722222,US,MS,centre
174,174,0.6343516361080328,0.9041250817294537,0.3423673075043759,0.861499919552094,81.90143604460215,TYS,35.81222222,-83.9925,US,TN,east
175,175,0.1392701871191952,0.04984534305661982,0.3423673075043759,0.861499919552094,81.90143604460215,ACV,40.97916667,-124.1075,US,CA,west
176,176,0.6125129468891155,0.0976762407027364,0.3423673075043759,0.861499919552094,81.90143604460215,BLI,48.79444444,-122.53472222,US,WA,west
177,177,0.1969544352841463,0.028521393023500447,0.3423673075043759,0.861499919552094,81.90143604460215,CEC,41.78,-124.23583333,US,CA,west
178,178,0.2750503800858978,0.053960657026989205,0.3423673075043759,0.861499919552094,81.90143604460215,RDD,40.50833333,-122.29222222,US,CA,west
179,179,0.14330108915804404,0.4636057239431167,0.3423673075043759,0.861499919552094,81.90143604460215,ACY,39.45611111,-74.57805556,US,NJ,east
180,180,0.4798406341785927,0.26401179317219536,0.3423673075043759,0.861499919552094,81.90143604460215,AGS,33.36916667,-81.96444444,US,GA,east
181,181,0.5818181278735526,0.49070616914641707,0.3423673075043759,0.861499919552094,81.90143604460215,CAE,33.93638889,-81.11583333,US,SC,east
182,182,0.40999488316852734,0.543319419692269,0.3423673075043759,0.861499919552094,81.90143604460215,CAK,40.91388889,-81.44166667,US,OH,east
183,183,0.11145606408402135,0.022109339866993913,0.3423673075043759,0.861499919552094,81.90143604460215,CEF,42.19777778,-72.53055556,US,MA,east
184,184,0.593684383854393,0.2096939344969086,0.3423673075043759,0.861499919552094,81.90143604460215,CRW,38.37277778,-81.59305556,US,WV,east
185,185,0.12489817002530076,0.1833627479256097,0.3423673075043759,0.861499919552094,81.90143604460215,CWA,44.78222222,-89.65916667,US,WI,centre
186,186,0.8771821850858801,0.3420305369680049,0.3423673075043759,0.861499919552094,81.90143604460215,DAB,29.1825,-81.05277778,US,FL,east
187,187,0.1706830190237523,0.2373788334823612,0.3423673075043759,0.861499919552094,81.90143604460215,FAY,34.99138889,-78.88027778,US,NC,east
188,188,0.4599261872165228,0.4038630471896778,0.3423673075043759,0.861499919552094,81.90143604460215,FWA,40.97833333,-85.18805556,US,IN,east
189,189,0.16485842053764033,0.7400641515401248,0.3423673075043759,0.861499919552094,81.90143604460215,GRR,42.88111111,-85.52416667,US,MI,east
190,190,0.9626045286919085,0.5709431267030836,0.3423673075043759,0.861499919552094,81.90143604460215,GSO,36.09194444,-79.94277778,US,NC,east
191,191,0.2890071585553413,0.03612661341854231,0.3423673075043759,0.861499919552094,81.90143604460215,GYY,41.61805556,-87.41555556,US,IN,east
192,192,0.9224298298021367,0.055795831844496095,0.3423673075043759,0.861499919552094,81.90143604460215,ISO,35.32666667,-77.61666667,US,NC,east
193,193,0.18630574917068726,0.015423415039267654,0.3423673075043759,0.861499919552094,81.90143604460215,JST,40.31666667,-78.83444444,US,PA,east
194,194,0.772873603887922,0.2615552790501283,0.3423673075043759,0.861499919552094,81.90143604460215,LNK,40.85083333,-96.75888889,US,NE,centre
195,195,0.32197381075084897,0.07899418411322176,0.3423673075043759,0.861499919552094,81.90143604460215,LUK,39.10277778,-84.42138889,US,OH,east
